id,date,stadium,season,tournament,round,home_team,away_team
143794,2016-08-07 17:45:00+00:00,Estadio Alberto Chivo Cordoba,2016,Apertura,4,Toluca,Pachuca
1150269,2024-02-18 01:00:00+00:00,Estadio Hidalgo,2023,Clausura,7,Pachuca,Club America
1031290,2023-07-08 03:00:00+00:00,Estadio Victoria,2023,Apertura,2,Necaxa,Club Tijuana
864235,2022-08-26 00:05:00+00:00,Estadio Hidalgo,2022,Apertura,16,Pachuca,Atlas
120440,2018-10-21 21:30:00+00:00,Estadio Olimpico Universitario,2018,Apertura,13,U.N.A.M. - Pumas,Tigres UANL
120239,2019-02-24 01:00:00+00:00,Estadio Azteca,2018,Clausura,8,Club America,Lobos Buap
569805,2020-11-07 23:00:00+00:00,Estadio AKRON,2020,Apertura,17,Guadalajara Chivas,Monterrey
293507,2020-03-16 02:15:00+00:00,Estadio Azteca,2019,Clausura,10,Club America,Cruz Azul
143526,2017-09-30 02:00:00+00:00,Estadio Jalisco,2017,Apertura,12,Atlas,Veracruz
652901,2021-03-16 03:00:00+00:00,Estadio Leon,2020,Clausura,11,Leon,Necaxa
721736,2021-08-01 17:00:00+00:00,Estadio Nemesio Diez,2021,Apertura,2,Toluca,Tigres UANL
120214,2019-02-03 18:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,5,U.N.A.M. - Pumas,Monterrey
1031281,2023-07-02 18:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,1,Toluca,Necaxa
143451,2017-08-06 17:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,3,Toluca,Atlas
120376,2018-08-23 02:00:00+00:00,Estadio Universitario (UANL),2018,Apertura,6,Tigres UANL,Veracruz
169221,2019-11-03 18:00:00+00:00,Estadio Nemesio Diez,2019,Apertura,17,Toluca,Guadalajara Chivas
569773,2020-10-05 00:00:00+00:00,Estadio La Corregidora,2020,Apertura,13,Club Queretaro,Monterrey
143330,2018-02-15 01:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,7,Santos Laguna,Leon
143457,2017-08-13 00:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,4,Monterrey,Guadalajara Chivas
143627,2017-01-22 01:00:00+00:00,Estadio Universitario (UANL),2016,Clausura,3,Tigres UANL,Club America
143612,2017-01-08 03:06:00+00:00,Estadio Akron,2016,Clausura,1,Guadalajara Chivas,U.N.A.M. - Pumas
120198,2019-01-21 02:15:00+00:00,Estadio Leon,2018,Clausura,3,Leon,Club Tijuana
1031384,2023-10-22 18:00:00+00:00,Estadio Olimpico Universitario,2023,Apertura,13,U.N.A.M. - Pumas,Monterrey
816391,2022-02-28 01:00:00+00:00,Estadio Azteca,2021,Clausura,7,Cruz Azul,Santos Laguna
652807,2021-01-10 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Clausura,1,Tigres UANL,Leon
652884,2021-03-06 01:30:00+00:00,Estadio Alfonso Lastras Ramirez,2020,Clausura,10,Atletico San Luis,Toluca
143395,2018-04-08 02:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,14,Necaxa,Club America
864130,2022-07-27 00:00:00+00:00,Estadio Jalisco,2022,Apertura,5,Atlas,Club Tijuana
816450,2022-04-16 22:00:00+00:00,Estadio Leon,2021,Clausura,14,Leon,Puebla
143883,2016-10-23 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,14,U.N.A.M. - Pumas,Tigres UANL
816457,2022-04-20 02:00:00+00:00,Estadio de Mazatlan,2021,Clausura,15,Mazatlan,Santos Laguna
143338,2018-02-18 01:00:00+00:00,Estadio Universitario de Nuevo Leon (San Nicolas de los Garza),2017,Clausura,8,Tigres UANL,Atlas
1206040,2024-08-24 02:00:00+00:00,Estadio El Encanto,2024,Apertura,5,Mazatlan,Pachuca
1206138,2024-11-06 01:00:00+00:00,Estadio Leon,2024,Apertura,16,Leon,Mazatlan
864134,2022-07-27 02:05:00+00:00,Estadio Leon,2022,Apertura,5,Leon,Toluca
143744,2017-04-30 00:00:00+00:00,Estadio Universitario (UANL),2016,Clausura,16,Tigres UANL,Club Tijuana
968247,2022-10-28 01:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Final,Toluca,Pachuca
721778,2021-08-28 02:06:00+00:00,Estadio Caliente,2021,Apertura,7,Club Tijuana,Monterrey
143315,2018-02-04 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,5,Club America,Lobos Buap
143814,2016-08-27 02:00:00+00:00,Estadio Caliente,2016,Apertura,7,Club Tijuana,U.N.A.M. - Pumas
120418,2018-09-30 00:00:00+00:00,Estadio Miguel Hidalgo,2018,Apertura,11,Pachuca,Cruz Azul
1150334,2024-04-07 03:05:00+00:00,Estadio Corona,2023,Clausura,14,Santos Laguna,Club America
1206006,2024-07-06 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2024,Apertura,1,Atletico San Luis,Club America
652899,2021-03-15 00:00:00+00:00,Estadio La Corregidora,2020,Clausura,11,Club Queretaro,Atletico San Luis
1150287,2024-02-22 03:00:00+00:00,Estadio Leon,2023,Clausura,9,Leon,Cruz Azul
169152,2019-09-21 02:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon,2019,Apertura,10,Monarcas,Guadalajara Chivas
143768,2016-07-17 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,1,Santos Laguna,Tigres UANL
816369,2022-02-13 03:00:00+00:00,Estadio Nuevo Corona,2021,Clausura,5,Santos Laguna,Club America
1206102,2024-10-19 01:00:00+00:00,Estadio Jalisco,2024,Apertura,12,Atlas,Mazatlan
721826,2021-10-02 22:00:00+00:00,Estadio Leon,2021,Apertura,12,Leon,Atletico San Luis
965505,2022-10-14 00:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Quarter-finals,Toluca,Santos Laguna
143438,2017-07-29 22:00:00+00:00,Estadio Azul,2017,Apertura,2,Cruz Azul,Guadalajara Chivas
143539,2017-10-15 00:06:00+00:00,Estadio Leon,2017,Apertura,13,Leon,Tigres UANL
120356,2018-08-12 00:00:00+00:00,Estadio Universitario (UANL),2018,Apertura,4,Tigres UANL,Toluca
864156,2022-08-07 23:05:00+00:00,Estadio Hidalgo,2022,Apertura,7,Pachuca,Tigres UANL
814002,2021-12-05 03:00:00+00:00,Estadio Leon,2021,Apertura,Semi-finals,Leon,Tigres UANL
169168,2019-09-26 02:05:00+00:00,Estadio Azteca,2019,Apertura,11,Cruz Azul,Monterrey
143674,2017-02-26 01:06:00+00:00,Estadio Miguel Hidalgo,2016,Clausura,8,Pachuca,Veracruz
569678,2020-08-07 02:06:00+00:00,Estadio Caliente,2020,Apertura,3,Club Tijuana,Tigres UANL
143707,2017-04-01 23:00:00+00:00,Estadio Victor Manuel Reyna,2016,Clausura,12,Jaguares de Chiapas,U.N.A.M. - Pumas
1206018,2024-07-14 01:10:00+00:00,Estadio Nemesio Diez,2024,Apertura,2,Toluca,FC Juarez
120226,2019-02-16 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,7,Monarcas,Monterrey
569706,2020-08-22 02:30:00+00:00,Estadio Olimpico Benito Juarez,2020,Apertura,6,FC Juarez,Leon
864229,2022-08-03 01:00:00+00:00,Estadio Nemesio Diez,2022,Apertura,16,Toluca,Puebla
293474,2020-02-22 03:10:00+00:00,Estadio Caliente,2019,Clausura,7,Club Tijuana,Guadalajara Chivas
1142058,2023-12-04 02:10:00+00:00,Estadio Universitario,2023,Apertura,Quarter-finals,Tigres UANL,Puebla
721793,2021-09-14 02:00:00+00:00,Estadio Hidalgo,2021,Apertura,8,Pachuca,Toluca
1206054,2024-09-01 03:10:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,6,Cruz Azul,Club America
1206110,2024-10-20 18:00:00+00:00,Estadio Olimpico Universitario,2024,Apertura,12,U.N.A.M. - Pumas,Atletico San Luis
1206069,2024-09-18 03:00:00+00:00,Estadio Corregidora,2024,Apertura,8,Club Queretaro,Tigres UANL
702936,2021-05-14 02:05:00+00:00,Estadio Nuevo Corona,2020,Clausura,Quarter-finals,Santos Laguna,Monterrey
143584,2017-05-22 01:00:00+00:00,Estadio Caliente,2016,Clausura,Semi-finals,Club Tijuana,Tigres UANL
652876,2021-03-03 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Clausura,9,Tigres UANL,Toluca
120173,2019-01-05 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,1,Puebla,Cruz Azul
143574,2017-11-19 01:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,17,Monterrey,Tigres UANL
721811,2021-09-27 00:06:00+00:00,Estadio Nuevo Corona,2021,Apertura,10,Santos Laguna,Monterrey
143601,2016-11-24 03:30:00+00:00,Estadio Olimpico Universitario,2016,Apertura,Quarter-finals,U.N.A.M. - Pumas,Tigres UANL
143293,2018-01-20 23:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,3,Club Queretaro,Tigres UANL
143800,2016-08-14 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,5,Pachuca,U.N.A.M. - Pumas
569715,2020-08-31 02:06:00+00:00,Estadio BBVA Bancomer,2020,Apertura,7,Monterrey,FC Juarez
143269,2017-11-24 01:30:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Apertura,Quarter-finals,Cruz Azul,Club America
652931,2021-04-18 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2020,Clausura,15,Atletico San Luis,Puebla
169155,2019-09-21 22:00:00+00:00,Estadio Victoria de Aguascalientes,2019,Apertura,10,Necaxa,Leon
143577,2017-11-19 18:00:00+00:00,Estadio Nemesio Diez,2017,Apertura,17,Toluca,Club Tijuana
143533,2017-10-01 23:30:00+00:00,Estadio TSM Corona,2017,Apertura,12,Santos Laguna,Puebla
143550,2017-10-22 17:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,14,U.N.A.M. - Pumas,Monterrey
293471,2020-02-17 00:45:00+00:00,Estadio Nuevo Corona,2019,Clausura,6,Santos Laguna,Tigres UANL
143578,2017-11-20 00:30:00+00:00,Estadio TSM Corona,2017,Apertura,17,Santos Laguna,Club America
569798,2020-10-31 23:00:00+00:00,Estadio Jalisco,2020,Apertura,16,Atlas,Puebla
816440,2022-04-09 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Clausura,13,Atletico San Luis,Leon
143509,2017-10-18 01:45:00+00:00,Estadio Universitario (UANL),2017,Apertura,10,Tigres UANL,Veracruz
1031333,2023-09-03 01:05:00+00:00,Estadio Universitario,2023,Apertura,7,Tigres UANL,Club Queretaro
1150279,2024-02-25 01:00:00+00:00,Estadio Universitario,2023,Clausura,8,Tigres UANL,Atlas
816407,2022-03-27 22:00:00+00:00,Estadio Olimpico de Universitario,2021,Clausura,9,U.N.A.M. - Pumas,Mazatlan
721747,2021-08-07 22:00:00+00:00,Estadio AKRON,2021,Apertura,3,Guadalajara Chivas,FC Juarez
1031362,2023-10-04 01:00:00+00:00,Estadio Cuauhtemoc,2023,Apertura,11,Puebla,Monterrey
974424,2023-04-09 01:05:00+00:00,Estadio Leon,2022,Clausura,14,Leon,Cruz Azul
864239,2022-10-01 02:00:00+00:00,Estadio Olimpico Benito Juarez,2022,Apertura,17,FC Juarez,U.N.A.M. - Pumas
1206136,2024-11-03 03:06:00+00:00,Estadio Hidalgo,2024,Apertura,15,Pachuca,Necaxa
169138,2019-09-01 00:00:00+00:00,Estadio Hidalgo,2019,Apertura,8,Pachuca,Atletico San Luis
569800,2020-11-01 03:06:00+00:00,Estadio BBVA Bancomer,2020,Apertura,16,Monterrey,Cruz Azul
864094,2022-07-02 22:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Apertura,1,Necaxa,Toluca
1150285,2024-02-21 03:00:00+00:00,Estadio Victoria,2023,Clausura,9,Necaxa,Guadalajara Chivas
120333,2018-07-23 01:00:00+00:00,Estadio Victoria,2018,Apertura,1,Necaxa,Club America
1027146,2023-05-22 02:00:00+00:00,Estadio Azteca,2022,Clausura,Semi-finals,Club America,Guadalajara Chivas
143472,2017-08-23 01:30:00+00:00,Estadio Jalisco,2017,Apertura,6,Atlas,Lobos Buap
816403,2022-03-05 23:00:00+00:00,Estadio La Corregidora,2021,Clausura,9,Club Queretaro,Atlas
974402,2023-03-13 01:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,11,Santos Laguna,Club Tijuana
1031316,2023-08-23 01:00:00+00:00,Estadio AKRON,2023,Apertura,5,Guadalajara Chivas,Club Tijuana
143392,2018-04-07 22:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,14,Cruz Azul,Lobos Buap
974407,2023-03-18 23:00:00+00:00,Estadio Azteca,2022,Clausura,12,Cruz Azul,Atletico San Luis
721735,2021-08-01 02:05:00+00:00,Estadio Jalisco,2021,Apertura,2,Atlas,FC Juarez
143749,2017-04-30 17:00:00+00:00,Estadio Nemesio Diez,2016,Clausura,16,Toluca,Club Queretaro
974380,2023-02-26 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,9,Tigres UANL,Guadalajara Chivas
169142,2019-09-02 00:00:00+00:00,Estadio Olimpico Benito Juarez,2019,Apertura,8,FC Juarez,Monterrey
1031404,2023-11-04 03:00:00+00:00,Estadio Cuauhtemoc,2023,Apertura,16,Puebla,Leon
143898,2016-11-06 01:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,16,Monterrey,Veracruz
1206033,2024-07-21 01:00:00+00:00,Estadio Corona,2024,Apertura,4,Santos Laguna,Tigres UANL
143583,2017-05-19 02:30:00+00:00,Estadio Universitario (UANL),2016,Clausura,Semi-finals,Tigres UANL,Club Tijuana
1206084,2024-09-28 00:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,10,Puebla,FC Juarez
143732,2017-04-16 23:00:00+00:00,Estadio Cuauhtemoc,2016,Clausura,14,Puebla,Cruz Azul
143899,2016-11-06 01:00:00+00:00,Estadio Jalisco,2016,Apertura,16,Atlas,Club America
143397,2018-04-08 17:00:00+00:00,Estadio Nemesio Diez (Toluca de Lerdo),2017,Clausura,14,Toluca,Tigres UANL
974386,2023-03-04 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,10,Necaxa,Tigres UANL
1031346,2023-09-23 01:00:00+00:00,Estadio Olimpico Benito Juarez,2023,Apertura,9,FC Juarez,Atlas
1150244,2024-02-01 01:00:00+00:00,Estadio Hidalgo,2023,Clausura,4,Pachuca,Atlas
650234,2020-12-11 03:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,Finals,U.N.A.M. - Pumas,Leon
721782,2021-08-28 22:00:00+00:00,Estadio AKRON,2021,Apertura,7,Guadalajara Chivas,Necaxa
974444,2023-04-22 23:00:00+00:00,Estadio Hidalgo,2022,Clausura,16,Pachuca,Atletico San Luis
816370,2022-02-13 18:00:00+00:00,Estadio Olimpico de Universitario,2021,Clausura,5,U.N.A.M. - Pumas,Leon
569767,2020-10-03 00:30:00+00:00,Estadio Cuauhtemoc,2020,Apertura,13,Puebla,Santos Laguna
143699,2017-03-18 23:00:00+00:00,Estadio La Corregidora,2016,Clausura,11,Club Queretaro,Pachuca
864107,2022-07-10 02:05:00+00:00,Estadio Azteca,2022,Apertura,2,Cruz Azul,Pachuca
1206034,2024-07-21 01:00:00+00:00,Estadio BBVA,2024,Apertura,4,Monterrey,Club Queretaro
721759,2021-08-18 02:06:00+00:00,Estadio Caliente,2021,Apertura,5,Club Tijuana,Puebla
125288,2019-05-13 01:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,Quarter-finals,Monterrey,Necaxa
816459,2022-04-20 02:00:00+00:00,Estadio AKRON,2021,Clausura,15,Guadalajara Chivas,Club Tijuana
143902,2016-11-06 18:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,16,U.N.A.M. - Pumas,Monarcas
120235,2019-02-23 03:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,8,Veracruz,Cruz Azul
120451,2018-11-03 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Apertura,15,Monarcas,Tigres UANL
1031297,2023-07-15 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Apertura,3,Atletico San Luis,Club Queretaro
1206068,2024-09-18 03:05:00+00:00,Estadio Olimpico Universitario,2024,Apertura,8,U.N.A.M. - Pumas,Puebla
973623,2023-01-15 01:05:00+00:00,Estadio Nemesio Diez,2022,Clausura,2,Toluca,Club America
816461,2022-04-21 02:00:00+00:00,Estadio Azteca,2021,Clausura,15,Club America,Leon
1206065,2024-09-15 03:00:00+00:00,Estadio Corona,2024,Apertura,7,Santos Laguna,Monterrey
650235,2020-12-14 02:30:00+00:00,Estadio Leon,2020,Apertura,Finals,Leon,U.N.A.M. - Pumas
143304,2018-01-28 01:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,4,Leon,Necaxa
120369,2018-08-19 23:00:00+00:00,Estadio TSM Corona,2018,Apertura,5,Santos Laguna,Tigres UANL
569757,2020-09-22 02:00:00+00:00,Estadio Leon,2020,Apertura,11,Leon,U.N.A.M. - Pumas
974323,2023-01-21 03:00:00+00:00,Estadio de Mazatlan,2022,Clausura,3,Mazatlan,Santos Laguna
1150267,2024-03-24 01:00:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,7,FC Juarez,Puebla
1206133,2024-11-02 23:00:00+00:00,Estadio Nemesio Diez,2024,Apertura,15,Toluca,Leon
569809,2020-11-09 01:06:00+00:00,Estadio Nuevo Corona,2020,Apertura,17,Santos Laguna,Mazatlan
1206149,2024-11-09 23:05:00+00:00,Estadio AKRON,2024,Apertura,17,Guadalajara Chivas,Atletico San Luis
143687,2017-03-05 18:00:00+00:00,Estadio Cuauhtemoc,2016,Clausura,9,Puebla,Tigres UANL
1150313,2024-03-17 01:00:00+00:00,Estadio Leon,2023,Clausura,12,Leon,Puebla
169105,2019-08-11 17:00:00+00:00,Estadio Nemesio Diez,2019,Apertura,4,Toluca,Club America
816470,2022-04-24 22:00:00+00:00,Estadio Azteca,2021,Clausura,16,Cruz Azul,Atletico San Luis
816416,2022-03-13 03:00:00+00:00,Estadio AKRON,2021,Clausura,10,Guadalajara Chivas,Club America
1031303,2023-08-19 03:10:00+00:00,Estadio Olimpico Benito Juarez,2023,Apertura,4,FC Juarez,Guadalajara Chivas
1206009,2024-07-07 03:00:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,1,Cruz Azul,Mazatlan
169217,2019-11-02 23:00:00+00:00,Estadio La Corregidora,2019,Apertura,17,Club Queretaro,Tigres UANL
1150293,2024-03-02 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Clausura,10,Atletico San Luis,Puebla
721767,2021-08-21 02:00:00+00:00,Estadio de Mazatlan,2021,Apertura,6,Mazatlan,Tigres UANL
721866,2021-11-05 03:00:00+00:00,Estadio Jalisco,2021,Apertura,17,Atlas,Club Queretaro
721727,2021-07-25 17:00:00+00:00,Estadio Olimpico de Universitario,2021,Apertura,1,U.N.A.M. - Pumas,Atlas
120470,2018-11-24 03:00:00+00:00,Estadio Cuauhtemoc,2018,Apertura,17,Puebla,Club Tijuana
864224,2022-09-18 01:00:00+00:00,Estadio Azteca,2022,Apertura,15,Club America,Guadalajara Chivas
1150327,2024-04-01 01:36:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,13,FC Juarez,Santos Laguna
1026496,2023-05-14 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,Quarter-finals,Toluca,Tigres UANL
169078,2019-07-21 17:00:00+00:00,Estadio Nemesio Diez,2019,Apertura,1,Toluca,Club Queretaro
120341,2018-07-29 23:00:00+00:00,Estadio Universitario (UANL),2018,Apertura,2,Tigres UANL,Club Tijuana
569744,2020-09-13 02:00:00+00:00,Estadio Azteca,2020,Apertura,10,Club America,Toluca
143276,2018-01-07 01:00:00+00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,1,Monterrey,Monarcas
143639,2017-01-29 03:00:00+00:00,Estadio Azteca,2016,Clausura,4,Club America,Veracruz
721750,2021-08-14 00:00:00+00:00,Estadio Cuauhtemoc,2021,Apertura,4,Puebla,Tigres UANL
569675,2020-08-03 00:06:00+00:00,Estadio Nuevo Corona,2020,Apertura,2,Santos Laguna,Guadalajara Chivas
143411,2018-04-21 22:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,16,Club Queretaro,Pachuca
143380,2018-03-19 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,12,Veracruz,Atlas
1206137,2024-11-03 03:10:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,15,Cruz Azul,Santos Laguna
143870,2016-10-16 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,13,Tigres UANL,Necaxa
120227,2019-02-16 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,7,Puebla,Pachuca
569747,2020-09-14 02:06:00+00:00,Estadio Caliente,2020,Apertura,10,Club Tijuana,Cruz Azul
1031394,2023-10-30 01:05:00+00:00,Estadio Corona,2023,Apertura,14,Santos Laguna,FC Juarez
652832,2021-01-31 01:00:00+00:00,Estadio AKRON,2020,Clausura,4,Guadalajara Chivas,FC Juarez
1206036,2024-07-21 03:05:00+00:00,Estadio Ciudad de los Deportes,2024,Apertura,4,Cruz Azul,Toluca
143743,2017-04-29 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Clausura,16,Jaguares de Chiapas,Santos Laguna
143862,2016-10-02 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,12,Monterrey,Club America
569738,2020-09-10 02:06:00+00:00,Estadio Nuevo Corona,2020,Apertura,9,Santos Laguna,U.N.A.M. - Pumas
291440,2019-11-29 03:05:00+00:00,Estadio Azteca,2019,Apertura,Quarter-finals,Club America,Tigres UANL
1027144,2023-05-21 01:06:00+00:00,Estadio BBVA,2022,Clausura,Semi-finals,Monterrey,Tigres UANL
143871,2016-10-16 00:00:00+00:00,Estadio Jalisco,2016,Apertura,13,Atlas,Club Queretaro
1206003,2024-07-06 01:00:00+00:00,Estadio Corregidora,2024,Apertura,1,Club Queretaro,Club Tijuana
120310,2019-04-28 00:00:00+00:00,Estadio Azteca,2018,Clausura,16,Club America,Santos Laguna
143365,2018-03-10 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,11,Cruz Azul,Pachuca
143554,2017-10-28 23:00:00+00:00,Estadio La Corregidora,2017,Apertura,15,Club Queretaro,Atlas
125283,2019-05-09 00:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,Quarter-finals,Pachuca,Tigres UANL
721859,2021-10-30 02:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Apertura,16,FC Juarez,Puebla
569702,2020-08-17 02:00:00+00:00,Estadio La Corregidora,2020,Apertura,5,Club Queretaro,Club America
974410,2023-03-19 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,12,U.N.A.M. - Pumas,Pachuca
293466,2020-02-16 01:00:00+00:00,Estadio Azteca,2019,Clausura,6,Club America,Atlas
816342,2022-01-16 03:00:00+00:00,Estadio Azteca,2021,Clausura,2,Cruz Azul,FC Juarez
864192,2022-08-29 02:05:00+00:00,Estadio Caliente,2022,Apertura,11,Club Tijuana,Monterrey
169196,2019-10-21 00:00:00+00:00,Estadio BBVA Bancomer,2019,Apertura,14,Monterrey,Guadalajara Chivas
169161,2019-09-25 00:00:00+00:00,Estadio La Corregidora,2019,Apertura,11,Club Queretaro,Necaxa
864198,2022-09-04 00:05:00+00:00,Estadio BBVA,2022,Apertura,12,Monterrey,Mazatlan
143391,2018-04-07 02:00:00+00:00,Estadio Caliente (Tijuana),2017,Clausura,14,Club Tijuana,Atlas
143589,2017-05-12 00:30:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Clausura,Quarter-finals,Monarcas,Club Tijuana
120452,2018-11-03 03:00:00+00:00,Estadio Cuauhtemoc,2018,Apertura,15,Puebla,Guadalajara Chivas
143872,2016-10-16 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,13,Monarcas,Cruz Azul
143299,2018-01-22 00:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,3,Santos Laguna,Monarcas
1206041,2024-08-24 03:05:00+00:00,Estadio Caliente,2024,Apertura,5,Club Tijuana,Monterrey
293473,2020-02-22 03:00:00+00:00,Estadio Cuauhtemoc,2019,Clausura,7,Puebla,Toluca
143857,2016-09-25 17:00:00+00:00,Estadio Nemesio Diez,2016,Apertura,11,Toluca,Leon
143294,2018-01-20 23:00:00+00:00,Estadio Azul (Ciudad de Mexico (D.F.)),2017,Clausura,3,Cruz Azul,Leon
120189,2019-01-14 00:00:00+00:00,Estadio TSM Corona,2018,Clausura,2,Santos Laguna,Monarcas
721755,2021-08-14 22:00:00+00:00,Estadio Olimpico de Universitario,2021,Apertura,4,U.N.A.M. - Pumas,Club Queretaro
864167,2022-08-17 01:00:00+00:00,Estadio de Mazatlan,2022,Apertura,9,Mazatlan,Club Queretaro
293489,2020-03-02 00:45:00+00:00,Estadio Nuevo Corona,2019,Clausura,8,Santos Laguna,Atlas
120263,2019-03-16 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,11,Puebla,U.N.A.M. - Pumas
143667,2017-02-19 03:06:00+00:00,Estadio Akron,2016,Clausura,7,Guadalajara Chivas,Club America
1031409,2023-11-05 18:00:00+00:00,Estadio Olimpico Universitario,2023,Apertura,16,U.N.A.M. - Pumas,Atlas
293444,2020-01-27 01:00:00+00:00,Estadio Olimpico Benito Juarez,2019,Clausura,3,FC Juarez,Monarcas
143742,2017-04-29 01:30:00+00:00,Estadio Luis Pirata Fuente,2016,Clausura,16,Veracruz,Monterrey
143737,2017-04-23 00:00:00+00:00,Estadio Jalisco,2016,Clausura,15,Atlas,Pachuca
143552,2017-10-28 00:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,15,Puebla,U.N.A.M. - Pumas
569811,2020-11-07 23:00:00+00:00,Estadio Hidalgo,2020,Apertura,17,Pachuca,Necaxa
143775,2016-07-24 02:00:00+00:00,Estadio Akron,2016,Apertura,2,Guadalajara Chivas,Monterrey
1320867,2024-12-16 01:00:00+00:00,Estadio BBVA,2024,Apertura,Final,Monterrey,Club America
293442,2020-01-26 18:00:00+00:00,Estadio Olimpico de Universitario,2019,Clausura,3,U.N.A.M. - Pumas,Monterrey
120345,2018-08-04 22:00:00+00:00,Estadio Victoria,2018,Apertura,3,Necaxa,Lobos Buap
1031340,2023-09-16 23:00:00+00:00,Estadio Victoria,2023,Apertura,8,Necaxa,FC Juarez
