id,referee,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals,result
974344,G. Pacheco,2023-02-04 23:00:00,Estadio León,2022,Clausura,5,Leon,Pachuca,0,1,away
974345,L. Santander,2023-02-05 01:05:00,Estadio Azteca,2022,Clausura,5,Cruz Azul,Tigres UANL,0,1,away
974346,D. Montaño,2023-02-05 03:05:00,Estadio Nuevo Corona,2022,Clausura,5,Santos Laguna,Club America,2,2,draw
974347,D. Quintero,2023-02-05 18:00:00,Estadio Olímpico de Universitario,2022,Clausura,5,U.N.A.M. - Pumas,Atlas,2,2,draw
974348,E. Morales,2023-02-05 23:00:00,Estadio AKRON,2022,Clausura,5,Guadalajara Chivas,Club Queretaro,1,1,draw
974349,V. Cáceres,2023-02-06 01:10:00,Estadio BBVA,2022,Clausura,5,Monterrey,Toluca,2,1,home
974350,J. Lopez,2023-02-10 01:05:00,Estadio La Corregidora,2022,Clausura,6,Club Queretaro,Leon,0,3,away
974351,Ó. Mejía,2023-02-10 03:05:00,Estadio Jalisco,2022,Clausura,6,Atlas,Monterrey,0,2,away
974352,E. Morales,2023-02-11 01:00:00,Estadio Cuauhtémoc,2022,Clausura,6,Puebla,Mazatlán,3,1,home
974353,L. Santander,2023-02-11 03:10:00,Estadio Caliente,2022,Clausura,6,Club Tijuana,Atletico San Luis,1,0,home
974354,I. Lopez,2023-02-11 23:00:00,Estadio Azteca,2022,Clausura,6,Club America,Necaxa,2,1,home
974356,F. Hernández,2023-02-12 01:05:00,Estadio Universitario de Nuevo León,2022,Clausura,6,Tigres UANL,U.N.A.M. - Pumas,4,2,home
974355,G. Pacheco,2023-02-12 01:05:00,Estadio Olímpico Benito Juárez,2022,Clausura,6,FC Juarez,Santos Laguna,3,1,home
974357,A. Escobedo,2023-02-12 03:05:00,Estadio Hidalgo,2022,Clausura,6,Pachuca,Guadalajara Chivas,1,1,draw
974358,M. Ortíz,2023-02-12 18:00:00,Estadio Nemesio Díez,2022,Clausura,6,Toluca,Cruz Azul,3,1,home
974360,C. Ramos,2023-02-15 01:05:00,Estadio Universitario de Nuevo León,2022,Clausura,7,Tigres UANL,FC Juarez,0,0,draw
974359,Ó. Macías,2023-02-15 01:05:00,Estadio León,2022,Clausura,7,Leon,Puebla,2,0,home
974361,F. Hernández,2023-02-15 03:05:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,7,Atletico San Luis,Club America,1,3,away
974363,D. Montaño,2023-02-16 01:05:00,Estadio AKRON,2022,Clausura,7,Guadalajara Chivas,Club Tijuana,2,1,home
974362,B. González,2023-02-16 01:05:00,Estadio BBVA,2022,Clausura,7,Monterrey,Club Queretaro,2,0,home
974364,F. Guerrero,2023-02-16 03:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,7,Necaxa,U.N.A.M. - Pumas,3,1,home
974365,E. Miranda,2023-02-17 03:00:00,Estadio de Mazatlán,2022,Clausura,7,Mazatlán,Pachuca,2,3,away
974369,I. Lopez,2023-02-18 01:06:00,Estadio Olímpico Benito Juárez,2022,Clausura,8,FC Juarez,Leon,0,0,draw
974370,E. Galván,2023-02-18 03:05:00,Estadio Cuauhtémoc,2022,Clausura,8,Puebla,Cruz Azul,1,3,away
974368,Ó. Mejía,2023-02-18 23:00:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,8,Atletico San Luis,Santos Laguna,1,1,draw
974372,A. Escobedo,2023-02-19 01:05:00,Estadio Jalisco,2022,Clausura,8,Atlas,Tigres UANL,0,1,away
974373,M. Ortíz,2023-02-19 03:05:00,Estadio Olímpico de Universitario,2022,Clausura,8,U.N.A.M. - Pumas,Guadalajara Chivas,1,2,away
974374,F. Hernández,2023-02-19 23:00:00,Estadio La Corregidora,2022,Clausura,8,Club Queretaro,Mazatlán,1,1,draw
974371,G. Pacheco,2023-02-19 23:06:00,Estadio BBVA,2022,Clausura,8,Monterrey,Necaxa,2,1,home
974375,F. Guerrero,2023-02-20 01:05:00,Estadio Azteca,2022,Clausura,8,Club America,Club Tijuana,2,1,home
974376,L. Santander,2023-02-20 03:05:00,Estadio Hidalgo,2022,Clausura,8,Pachuca,Toluca,1,2,away
974366,C. Ramos,2023-02-23 02:05:00,Estadio Azteca,2022,Clausura,7,Cruz Azul,Atlas,1,0,home
974367,F. Guerrero,2023-02-24 02:05:00,Estadio Nuevo Corona,2022,Clausura,7,Santos Laguna,Toluca,0,5,away
974377,M. Ortíz,2023-02-25 01:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,9,Necaxa,Club Queretaro,1,1,draw
974378,E. Galván,2023-02-25 03:10:00,Estadio de Mazatlán,2022,Clausura,9,Mazatlán,U.N.A.M. - Pumas,1,2,away
974379,Ó. Macías,2023-02-25 23:00:00,Estadio Azteca,2022,Clausura,9,Cruz Azul,FC Juarez,1,0,home
974380,D. Quintero,2023-02-26 01:05:00,Estadio Universitario de Nuevo León,2022,Clausura,9,Tigres UANL,Guadalajara Chivas,1,2,away
974381,L. Santander,2023-02-26 03:05:00,Estadio Jalisco,2022,Clausura,9,Atlas,Club America,2,2,draw
974382,J. Camacho,2023-02-26 18:00:00,Estadio Nemesio Díez,2022,Clausura,9,Toluca,Atletico San Luis,2,0,home
974383,B. González,2023-02-27 01:05:00,Estadio Nuevo Corona,2022,Clausura,9,Santos Laguna,Puebla,3,2,home
974384,F. Hernández,2023-02-27 03:05:00,Estadio Caliente,2022,Clausura,9,Club Tijuana,Pachuca,2,0,home
974385,C. Ramos,2023-02-28 03:10:00,Estadio León,2022,Clausura,9,Leon,Monterrey,1,1,draw
974386,F. Hernández,2023-03-04 01:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,10,Necaxa,Tigres UANL,0,1,away
974387,J. Lopez,2023-03-04 01:05:00,Estadio de Mazatlán,2022,Clausura,10,Mazatlán,Cruz Azul,3,1,home
974388,D. Quintero,2023-03-04 03:15:00,Estadio Caliente,2022,Clausura,10,Club Tijuana,Atlas,1,1,draw
974389,F. Guerrero,2023-03-04 23:00:00,Estadio León,2022,Clausura,10,Leon,Atletico San Luis,2,0,home
974391,A. Escobedo,2023-03-05 01:05:00,Estadio Azteca,2022,Clausura,10,Club America,Pachuca,0,3,away
974390,L. Santander,2023-03-05 01:10:00,Estadio BBVA,2022,Clausura,10,Monterrey,FC Juarez,3,0,home
974392,V. Cáceres,2023-03-05 03:05:00,Estadio AKRON,2022,Clausura,10,Guadalajara Chivas,Santos Laguna,2,0,home
974393,C. Ramos,2023-03-05 18:00:00,Estadio Olímpico de Universitario,2022,Clausura,10,U.N.A.M. - Pumas,Puebla,2,4,away
974394,Ó. Macías,2023-03-06 01:05:00,Estadio La Corregidora,2022,Clausura,10,Club Queretaro,Toluca,1,0,home
974395,C. Ramos,2023-03-11 01:05:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,11,Atletico San Luis,Club Queretaro,2,0,home
974396,Ó. Mejía,2023-03-11 03:05:00,Estadio Cuauhtémoc,2022,Clausura,11,Puebla,Guadalajara Chivas,1,0,home
974397,M. Ortíz,2023-03-11 23:00:00,Estadio Jalisco,2022,Clausura,11,Atlas,Leon,0,1,away
974398,D. Quintero,2023-03-12 01:05:00,Estadio Azteca,2022,Clausura,11,Cruz Azul,U.N.A.M. - Pumas,1,0,home
974399,V. Cáceres,2023-03-12 03:10:00,Estadio Universitario de Nuevo León,2022,Clausura,11,Tigres UANL,Club America,0,2,away
974400,L. Santander,2023-03-12 18:00:00,Estadio Nemesio Díez,2022,Clausura,11,Toluca,Mazatlán,4,1,home
974402,I. Lopez,2023-03-13 01:05:00,Estadio Nuevo Corona,2022,Clausura,11,Santos Laguna,Club Tijuana,3,2,home
974401,F. Guerrero,2023-03-13 01:05:00,Estadio Hidalgo,2022,Clausura,11,Pachuca,Monterrey,1,2,away
974403,E. Miranda,2023-03-13 03:15:00,Estadio Olímpico Benito Juárez,2022,Clausura,11,FC Juarez,Necaxa,1,1,draw
974404,Ó. Macías,2023-03-18 01:00:00,Estadio Cuauhtémoc,2022,Clausura,12,Puebla,Atlas,0,4,away
974406,E. Morales,2023-03-18 03:05:00,Estadio Caliente,2022,Clausura,12,Club Tijuana,Toluca,3,3,draw
974405,D. Quintero,2023-03-18 03:05:00,Estadio de Mazatlán,2022,Clausura,12,Mazatlán,Necaxa,0,1,away
974407,G. Pacheco,2023-03-18 23:00:00,Estadio Azteca,2022,Clausura,12,Cruz Azul,Atletico San Luis,1,0,home
974408,C. Ramos,2023-03-19 01:05:00,Estadio Universitario de Nuevo León,2022,Clausura,12,Tigres UANL,Monterrey,0,1,away
974409,M. Ortíz,2023-03-19 03:10:00,Estadio AKRON,2022,Clausura,12,Guadalajara Chivas,Club America,2,4,away
974410,V. Cáceres,2023-03-19 18:00:00,Estadio Olímpico de Universitario,2022,Clausura,12,U.N.A.M. - Pumas,Pachuca,0,2,away
974411,F. Guerrero,2023-03-20 01:05:00,Estadio La Corregidora,2022,Clausura,12,Club Queretaro,FC Juarez,2,2,draw
974412,A. Escobedo,2023-03-20 03:05:00,Estadio León,2022,Clausura,12,Leon,Santos Laguna,4,1,home
973611,M. Ortíz,2023-03-25 03:05:00,Estadio de Mazatlán,2022,Clausura,1,Mazatlán,Leon,1,2,away
974335,Ó. Mejía,2023-03-30 03:05:00,Estadio La Corregidora,2022,Clausura,4,Club Queretaro,Cruz Azul,2,2,draw
974413,E. Morales,2023-04-01 01:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,13,Necaxa,Santos Laguna,0,0,draw
974414,D. Montaño,2023-04-01 03:00:00,Estadio Olímpico Benito Juárez,2022,Clausura,13,FC Juarez,Puebla,0,2,away
974415,L. Santander,2023-04-01 23:00:00,Estadio Hidalgo,2022,Clausura,13,Pachuca,Cruz Azul,0,2,away
974416,F. Hernández,2023-04-02 01:05:00,Estadio Azteca,2022,Clausura,13,Club America,Leon,2,2,draw
974417,Ó. Macías,2023-04-02 01:15:00,Estadio BBVA,2022,Clausura,13,Monterrey,Club Tijuana,4,0,home
974418,C. Ramos,2023-04-02 03:10:00,Estadio Jalisco,2022,Clausura,13,Atlas,Guadalajara Chivas,3,3,draw
974419,M. Ortíz,2023-04-02 18:00:00,Estadio Nemesio Díez,2022,Clausura,13,Toluca,Tigres UANL,3,2,home
974420,E. Miranda,2023-04-02 23:00:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,13,Atletico San Luis,Mazatlán,2,1,home
974421,A. Escobedo,2023-04-03 01:05:00,Estadio La Corregidora,2022,Clausura,13,Club Queretaro,U.N.A.M. - Pumas,1,0,home
974422,I. Lopez,2023-04-08 01:05:00,Estadio Cuauhtémoc,2022,Clausura,14,Puebla,Toluca,1,2,away
974423,L. Santander,2023-04-08 03:10:00,Estadio Caliente,2022,Clausura,14,Club Tijuana,Club Queretaro,1,2,away
974425,B. González,2023-04-08 23:00:00,Estadio AKRON,2022,Clausura,14,Guadalajara Chivas,Necaxa,1,0,home
974426,F. Guerrero,2023-04-09 01:05:00,Estadio Universitario de Nuevo León,2022,Clausura,14,Tigres UANL,Mazatlán,1,2,away
974424,D. Montaño,2023-04-09 01:05:00,Estadio León,2022,Clausura,14,Leon,Cruz Azul,0,0,draw
974427,V. Cáceres,2023-04-09 03:10:00,Estadio Azteca,2022,Clausura,14,Club America,Monterrey,2,1,home
974428,Ó. Mejía,2023-04-09 18:00:00,Estadio Olímpico de Universitario,2022,Clausura,14,U.N.A.M. - Pumas,Atletico San Luis,3,1,home
974429,Ó. Macías,2023-04-10 00:05:00,Estadio Nuevo Corona,2022,Clausura,14,Santos Laguna,Pachuca,1,4,away
974430,A. Escobedo,2023-04-10 02:10:00,Estadio Olímpico Benito Juárez,2022,Clausura,14,FC Juarez,Atlas,1,1,draw
974431,L. Santander,2023-04-14 03:05:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,15,Atletico San Luis,FC Juarez,2,0,home
974432,A. Escobedo,2023-04-15 01:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,15,Necaxa,Puebla,1,1,draw
974433,C. Ramos,2023-04-15 03:05:00,Estadio de Mazatlán,2022,Clausura,15,Mazatlán,Club Tijuana,1,2,away
974434,E. Morales,2023-04-15 23:00:00,Estadio Jalisco,2022,Clausura,15,Atlas,Pachuca,4,1,home
974435,V. Cáceres,2023-04-16 01:05:00,Estadio León,2022,Clausura,15,Leon,Guadalajara Chivas,0,2,away
974436,F. Guerrero,2023-04-16 03:10:00,Estadio Azteca,2022,Clausura,15,Cruz Azul,Club America,1,3,away
974437,D. Montaño,2023-04-16 18:00:00,Estadio Olímpico de Universitario,2022,Clausura,15,U.N.A.M. - Pumas,Toluca,3,1,home
974438,Ó. Macías,2023-04-16 23:00:00,Estadio La Corregidora,2022,Clausura,15,Club Queretaro,Tigres UANL,0,0,draw
974439,M. Ortíz,2023-04-17 01:10:00,Estadio BBVA,2022,Clausura,15,Monterrey,Santos Laguna,1,2,away
974440,E. Miranda,2023-04-21 02:05:00,Estadio Universitario de Nuevo León,2022,Clausura,16,Tigres UANL,Puebla,1,0,home
974441,V. Cáceres,2023-04-22 01:05:00,Estadio Victoria de Aguascalientes,2022,Clausura,16,Necaxa,Atlas,1,3,away
974442,L. Santander,2023-04-22 01:05:00,Estadio de Mazatlán,2022,Clausura,16,Mazatlán,Monterrey,0,2,away
974443,E. Morales,2023-04-22 03:05:00,Estadio Caliente,2022,Clausura,16,Club Tijuana,Leon,0,0,draw
974444,D. Quintero,2023-04-22 23:00:00,Estadio Hidalgo,2022,Clausura,16,Pachuca,Atletico San Luis,2,1,home
974445,A. Escobedo,2023-04-23 01:05:00,Estadio AKRON,2022,Clausura,16,Guadalajara Chivas,Cruz Azul,2,1,home
974446,C. Ramos,2023-04-23 03:10:00,Estadio Azteca,2022,Clausura,16,Club America,U.N.A.M. - Pumas,1,1,draw
974447,F. Guerrero,2023-04-23 18:00:00,Estadio Nemesio Díez,2022,Clausura,16,Toluca,FC Juarez,1,1,draw
974448,J. Camacho,2023-04-24 01:05:00,Estadio Nuevo Corona,2022,Clausura,16,Santos Laguna,Club Queretaro,0,2,away
974450,D. Quintero,2023-04-29 03:05:00,Estadio Olímpico Benito Juárez,2022,Clausura,17,FC Juarez,Club America,0,1,away
974449,D. Montaño,2023-04-29 23:00:00,Estadio Cuauhtémoc,2022,Clausura,17,Puebla,Club Tijuana,5,2,home
974451,M. Ortíz,2023-04-30 01:00:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,17,Atletico San Luis,Atlas,0,0,draw
974453,Ó. Mejía,2023-04-30 01:05:00,Estadio AKRON,2022,Clausura,17,Guadalajara Chivas,Mazatlán,4,1,home
974452,Ó. Macías,2023-04-30 01:05:00,Estadio BBVA,2022,Clausura,17,Monterrey,U.N.A.M. - Pumas,4,1,home
974454,L. Santander,2023-04-30 03:05:00,Estadio Azteca,2022,Clausura,17,Cruz Azul,Santos Laguna,3,2,home
974455,C. Ramos,2023-04-30 18:00:00,Estadio Nemesio Díez,2022,Clausura,17,Toluca,Necaxa,3,0,home
974456,V. Cáceres,2023-04-30 23:00:00,Estadio La Corregidora,2022,Clausura,17,Club Queretaro,Pachuca,0,1,away
974457,F. Guerrero,2023-05-01 01:05:00,Estadio León,2022,Clausura,17,Leon,Tigres UANL,3,0,home
1024695,C. Ramos,2023-05-06 23:00:00,Estadio Azteca,2022,Clausura,Reclasificacion,Cruz Azul,Atlas,0,1,away
1024692,A. Escobedo,2023-05-07 01:10:00,Estadio Hidalgo,2022,Clausura,Reclasificacion,Pachuca,Santos Laguna,4,4,draw
1024693,V. Cáceres,2023-05-08 01:06:00,Estadio León,2022,Clausura,Reclasificacion,Leon,Atlético San Luis,1,3,away
1024694,M. Ortíz,2023-05-08 03:10:00,Estadio Universitario de Nuevo León,2022,Clausura,Reclasificacion,Tigres UANL,Puebla,1,0,home
1025954,L. Santander,2023-05-11 01:00:00,Estadio Nuevo Corona,2022,Clausura,Quarter-finals,Santos Laguna,Monterrey,0,0,draw
1026493,F. Guerrero,2023-05-11 03:10:00,Estadio Alfonso Lastras Ramírez,2022,Clausura,Quarter-finals,Atletico San Luis,Club America,1,3,away
1026495,M. Ortíz,2023-05-12 01:00:00,Estadio Jalisco,2022,Clausura,Quarter-finals,Atlas,Guadalajara Chivas,1,0,home
1026497,A. Escobedo,2023-05-12 03:10:00,Estadio Universitario de Nuevo León,2022,Clausura,Quarter-finals,Tigres UANL,Toluca,4,1,home
1025953,Ó. Macías,2023-05-14 01:06:00,Estadio BBVA,2022,Clausura,Quarter-finals,Monterrey,Santos Laguna,2,0,home
1026492,D. Quintero,2023-05-14 03:16:00,Estadio Azteca,2022,Clausura,Quarter-finals,Club America,Atletico San Luis,1,2,away
1026496,C. Ramos,2023-05-14 18:00:00,Estadio Nemesio Díez,2022,Clausura,Quarter-finals,Toluca,Tigres UANL,3,1,home
1026494,V. Cáceres,2023-05-15 01:05:00,Estadio AKRON,2022,Clausura,Quarter-finals,Guadalajara Chivas,Atlas,1,0,home
1027143,F. Guerrero,2023-05-18 03:00:00,Estadio Universitario de Nuevo León,2022,Clausura,Semi-finals,Tigres UANL,Monterrey,1,1,draw
1027145,C. Ramos,2023-05-19 02:10:00,Estadio AKRON,2022,Clausura,Semi-finals,Guadalajara Chivas,Club America,0,1,away
1027144,L. Santander,2023-05-21 01:06:00,Estadio BBVA,2022,Clausura,Semi-finals,Monterrey,Tigres UANL,0,1,away
1027146,V. Cáceres,2023-05-22 02:00:00,Estadio Azteca,2022,Clausura,Semi-finals,Club America,Guadalajara Chivas,1,3,away
1028348,F. Guerrero,2023-05-26 02:00:00,Estadio Universitario de Nuevo León,2022,Clausura,Final,Tigres UANL,Guadalajara Chivas,0,0,draw
1028349,C. Ramos,2023-05-29 01:35:00,Estadio AKRON,2022,Clausura,Final,Guadalajara Chivas,Tigres UANL,2,3,away
1031275,I. Lopez,2023-07-01 01:00:00,Estadio Azteca,2023,Apertura,1,Club America,FC Juarez,1,2,away
1031277,J. Lopez,2023-07-01 01:00:00,Estadio El Encanto,2023,Apertura,1,Mazatlán,Pachuca,1,1,draw
1031276,D. Quintero,2023-07-01 03:10:00,Estadio Caliente,2023,Apertura,1,Club Tijuana,U.N.A.M. - Pumas,2,3,away
1031278,J. Camacho,2023-07-01 23:00:00,Estadio Alfonso Lastras Ramírez,2023,Apertura,1,Atletico San Luis,Monterrey,1,1,draw
1031279,Ó. Macías,2023-07-02 01:00:00,Estadio Universitario,2023,Apertura,1,Tigres UANL,Puebla,1,1,draw
1031280,V. Cáceres,2023-07-02 03:10:00,Estadio Jalisco,2023,Apertura,1,Atlas,Cruz Azul,2,0,home
1031281,I. López,2023-07-02 18:00:00,Estadio Nemesio Díez,2023,Apertura,1,Toluca,Necaxa,0,0,draw
1031282,A. Quirarte,2023-07-03 01:05:00,Estadio Corona,2023,Apertura,1,Santos Laguna,Club Queretaro,0,2,away
1031283,Ó. Mejía,2023-07-04 02:00:00,Estadio León,2023,Apertura,1,Leon,Guadalajara Chivas,1,2,away
1031284,B. González,2023-07-08 01:00:00,Estadio Cuauhtémoc,2023,Apertura,2,Puebla,Santos Laguna,2,3,away
1031290,Ó. Mejía,2023-07-08 03:00:00,Estadio Victoria,2023,Apertura,2,Necaxa,Club Tijuana,1,1,draw
1031288,I. Lopez,2023-07-08 23:50:00,Estadio Azteca,2023,Apertura,2,Cruz Azul,Toluca,0,2,away
1031286,V. Cáceres,2023-07-09 00:05:00,Estadio AKRON,2023,Apertura,2,Guadalajara Chivas,Atletico San Luis,3,1,home
1031285,J. Lopez,2023-07-09 00:06:00,Estadio Olímpico Benito Juárez,2023,Apertura,2,FC Juarez,Tigres UANL,1,1,draw
1031289,Ó. Macías,2023-07-09 18:00:00,Estadio Olímpico Universitario,2023,Apertura,2,U.N.A.M. - Pumas,Mazatlán,0,0,draw
1031287,E. Morales,2023-07-10 01:00:00,Estadio BBVA,2023,Apertura,2,Monterrey,Atlas,1,0,home
1031292,J. Camacho,2023-07-11 02:00:00,Estadio León,2023,Apertura,2,Leon,Pachuca,4,0,home
1031293,D. Montaño,2023-07-14 01:05:00,Estadio Corona,2023,Apertura,3,Santos Laguna,Atlas,0,0,draw
1031294,J. Lopez,2023-07-14 03:00:00,Estadio AKRON,2023,Apertura,3,Guadalajara Chivas,Necaxa,2,0,home
1031295,B. González,2023-07-15 01:00:00,Estadio El Encanto,2023,Apertura,3,Mazatlán,Monterrey,0,3,away
1031296,E. Morales,2023-07-15 03:10:00,Estadio Caliente,2023,Apertura,3,Club Tijuana,Cruz Azul,2,1,home
1031297,D. Quintero,2023-07-15 23:00:00,Estadio Alfonso Lastras Ramírez,2023,Apertura,3,Atletico San Luis,Club Queretaro,4,1,home
1031298,V. Cáceres,2023-07-16 01:00:00,Estadio Azteca,2023,Apertura,3,Club America,Puebla,3,0,home
1031299,I. Lopez,2023-07-16 03:05:00,Estadio Universitario,2023,Apertura,3,Tigres UANL,Leon,1,0,home
1031300,M. Terrazas,2023-07-16 18:00:00,Estadio Nemesio Díez,2023,Apertura,3,Toluca,FC Juarez,2,4,away
1031301,Ó. Mejía,2023-07-17 02:15:00,Estadio Hidalgo,2023,Apertura,3,Pachuca,U.N.A.M. - Pumas,1,1,draw
1031305,M. Quintero,2023-08-19 01:06:00,Estadio León,2023,Apertura,4,Leon,Mazatlán,2,1,home
1031308,L. Santander,2023-08-19 03:00:00,Estadio Olímpico Universitario,2023,Apertura,4,U.N.A.M. - Pumas,Toluca,1,1,draw
1031302,I. Lopez,2023-08-19 03:06:00,Estadio Cuauhtémoc,2023,Apertura,4,Puebla,Atletico San Luis,1,2,away
1031303,F. Hernández,2023-08-19 03:10:00,Estadio Olímpico Benito Juárez,2023,Apertura,4,FC Juarez,Guadalajara Chivas,1,1,draw
1031309,M. Ortíz,2023-08-20 23:00:00,Estadio Azteca,2023,Apertura,4,Cruz Azul,Santos Laguna,2,2,draw
1031310,V. Arce,2023-08-21 01:06:00,Estadio Corregidora,2023,Apertura,4,Club Queretaro,Pachuca,1,1,draw
1031307,A. Escobedo,2023-08-21 01:10:00,Estadio Azteca,2023,Apertura,4,Club America,Atlas,1,1,draw
1031304,G. Pacheco,2023-08-21 03:10:00,Estadio Victoria,2023,Apertura,4,Necaxa,Tigres UANL,0,3,away
1031316,A. Escobedo,2023-08-23 01:00:00,Estadio AKRON,2023,Apertura,5,Guadalajara Chivas,Club Tijuana,1,0,home
1031317,L. Santander,2023-08-23 01:00:00,Estadio El Encanto,2023,Apertura,5,Mazatlán,Puebla,1,0,home
1031312,I. López,2023-08-23 03:06:00,Estadio Olímpico Benito Juárez,2023,Apertura,5,FC Juarez,U.N.A.M. - Pumas,4,1,home
1031311,M. Ortíz,2023-08-24 01:00:00,Estadio Azteca,2023,Apertura,5,Club America,Necaxa,3,2,home
1031314,J. Lopez,2023-08-24 01:06:00,Estadio Hidalgo,2023,Apertura,5,Pachuca,Cruz Azul,1,0,home
1031424,E. Morales,2023-08-24 03:00:00,Estadio Alfonso Lastras Ramírez,2023,Apertura,5,Atletico San Luis,Leon,3,0,home
1031425,D. Montaño,2023-08-26 01:00:00,Estadio Cuauhtémoc,2023,Apertura,6,Puebla,FC Juarez,1,0,home
1031319,F. Guerrero,2023-08-26 03:10:00,Estadio Caliente,2023,Apertura,6,Club Tijuana,Mazatlán,1,1,draw
1031320,G. Pacheco,2023-08-26 23:00:00,Estadio Jalisco,2023,Apertura,6,Atlas,Toluca,0,0,draw
1031321,Ó. Macías,2023-08-27 01:00:00,Estadio Azteca,2023,Apertura,6,Club America,Leon,1,1,draw
1031322,Ó. Mejía,2023-08-27 03:05:00,Estadio Corona,2023,Apertura,6,Santos Laguna,Guadalajara Chivas,2,1,home
1031324,F. Hernández,2023-08-28 00:05:00,Estadio Olímpico Universitario,2023,Apertura,6,U.N.A.M. - Pumas,Tigres UANL,2,1,home
1031325,C. Ramos,2023-08-28 02:05:00,Estadio BBVA,2023,Apertura,6,Monterrey,Cruz Azul,1,2,away
1031323,D. Quintero,2023-08-28 22:00:00,Estadio Victoria,2023,Apertura,6,Necaxa,Club Queretaro,0,1,away
1031326,J. Camacho,2023-08-29 03:10:00,Estadio Hidalgo,2023,Apertura,6,Pachuca,Atletico San Luis,0,2,away
1031315,D. Montaño,2023-08-31 01:00:00,Estadio Nemesio Díez,2023,Apertura,5,Toluca,Monterrey,1,0,home
1031313,F. Hernández,2023-08-31 01:06:00,Estadio Corregidora,2023,Apertura,5,Club Queretaro,Atlas,1,2,away
1031318,D. Quintero,2023-08-31 03:00:00,Estadio Universitario,2023,Apertura,5,Tigres UANL,Santos Laguna,3,2,home
1031328,A. Escobedo,2023-09-02 01:06:00,Estadio Olímpico Benito Juárez,2023,Apertura,7,FC Juarez,Mazatlán,3,1,home
1031329,C. Ramos,2023-09-02 03:10:00,Estadio Cuauhtémoc,2023,Apertura,7,Puebla,Club Tijuana,3,0,home
1031331,V. Cáceres,2023-09-02 23:00:00,Estadio León,2023,Apertura,7,Leon,Necaxa,1,1,draw
1031332,F. Guerrero,2023-09-03 01:00:00,Estadio Corona,2023,Apertura,7,Santos Laguna,U.N.A.M. - Pumas,2,1,home
1031333,I. Lopez,2023-09-03 01:05:00,Estadio Universitario,2023,Apertura,7,Tigres UANL,Club Queretaro,5,0,home
1031334,D. Quintero,2023-09-03 03:10:00,Estadio Azteca,2023,Apertura,7,Cruz Azul,Club America,2,3,away
1031335,M. Ortíz,2023-09-03 18:00:00,Estadio Nemesio Díez,2023,Apertura,7,Toluca,Pachuca,5,0,home
1031330,Ó. Macías,2023-09-03 23:05:00,Estadio AKRON,2023,Apertura,7,Guadalajara Chivas,Monterrey,1,2,away
1031327,L. Santander,2023-09-04 02:00:00,Estadio Alfonso Lastras Ramírez,2023,Apertura,7,Atletico San Luis,Atlas,2,0,home
1031338,M. Ortíz,2023-09-16 01:00:00,Estadio El Encanto,2023,Apertura,8,Mazatlán,Cruz Azul,2,2,draw
1031339,E. Miranda,2023-09-16 03:10:00,Estadio Caliente,2023,Apertura,8,Club Tijuana,Toluca,2,1,home
1031340,B. González,2023-09-16 23:00:00,Estadio Victoria,2023,Apertura,8,Necaxa,FC Juarez,1,1,draw
1031336,L. Santander,2023-09-17 01:00:00,Estadio BBVA,2023,Apertura,8,Monterrey,Leon,3,1,home
1031337,F. Guerrero,2023-09-17 03:10:00,Estadio Azteca,2023,Apertura,8,Club America,Guadalajara Chivas,4,0,home
1031341,C. Ramos,2023-09-17 18:00:00,Estadio Olímpico Universitario,2023,Apertura,8,U.N.A.M. - Pumas,Atletico San Luis,3,2,home
1031342,V. Cáceres,2023-09-17 23:00:00,Estadio Corregidora,2023,Apertura,8,Club Queretaro,Puebla,1,1,draw
1031343,A. Escobedo,2023-09-18 01:00:00,Estadio Jalisco,2023,Apertura,8,Atlas,Tigres UANL,2,0,home
1031344,F. Hernández,2023-09-19 03:00:00,Estadio Hidalgo,2023,Apertura,8,Pachuca,Santos Laguna,3,2,home
1031291,D. Montaño,2023-09-21 02:06:00,Estadio Corregidora,2023,Apertura,2,Club Queretaro,Club America,1,2,away
