id,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals
120241,2019-02-24 03:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,8,Pachuca,Guadalajara Chivas,3,1
120242,2019-02-24 18:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,8,U.N.A.M. - Pumas,Leon,1,3
120243,2019-02-25 00:06:00+00:00,Estadio TSM Corona,2018,Clausura,8,Santos Laguna,Toluca,4,0
120245,2019-03-02 03:00:00+00:00,Estadio Caliente,2018,Clausura,9,Club Tijuana,Atlas,3,1
120244,2019-03-02 03:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,9,Monarcas,Club America,2,2
120246,2019-03-02 23:00:00+00:00,Estadio Azteca,2018,Clausura,9,Cruz Azul,Necaxa,2,1
120248,2019-03-03 01:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,9,Tigres UANL,Pachuca,3,0
120247,2019-03-03 01:00:00+00:00,Estadio Leon,2018,Clausura,9,Leon,Santos Laguna,3,0
120249,2019-03-03 03:00:00+00:00,Estadio Akron,2018,Clausura,9,Guadalajara Chivas,Monterrey,0,2
120250,2019-03-03 18:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,9,Toluca,Veracruz,3,1
120251,2019-03-03 22:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,9,Lobos Buap,U.N.A.M. - Pumas,2,1
120252,2019-03-05 02:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,9,Puebla,Club Queretaro,1,0
120180,2019-03-06 02:50:00+00:00,Estadio Azteca,2018,Clausura,1,Club America,Necaxa,1,3
120253,2019-03-09 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,10,Veracruz,Santos Laguna,2,2
120254,2019-03-09 03:00:00+00:00,Estadio Jalisco,2018,Clausura,10,Atlas,Cruz Azul,0,2
120255,2019-03-09 23:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,10,Pachuca,Club Tijuana,4,0
120257,2019-03-10 01:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,10,Monterrey,Tigres UANL,1,1
120256,2019-03-10 01:00:00+00:00,Estadio Azteca,2018,Clausura,10,Club America,Puebla,1,0
120258,2019-03-10 03:00:00+00:00,Estadio Victoria,2018,Clausura,10,Necaxa,Toluca,1,1
120259,2019-03-10 03:00:00+00:00,Estadio La Corregidora,2018,Clausura,10,Club Queretaro,Guadalajara Chivas,0,0
120260,2019-03-10 18:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,10,U.N.A.M. - Pumas,Monarcas,2,2
120261,2019-03-10 22:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,10,Lobos Buap,Leon,0,1
120262,2019-03-16 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,11,Monarcas,Lobos Buap,1,1
120263,2019-03-16 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,11,Puebla,U.N.A.M. - Pumas,1,0
120264,2019-03-16 23:00:00+00:00,Estadio Azteca,2018,Clausura,11,Cruz Azul,Pachuca,4,1
120265,2019-03-17 01:00:00+00:00,Estadio Akron,2018,Clausura,11,Guadalajara Chivas,Club America,0,2
120266,2019-03-17 03:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,11,Tigres UANL,Club Queretaro,4,1
120267,2019-03-17 03:06:00+00:00,Estadio Caliente,2018,Clausura,11,Club Tijuana,Monterrey,1,0
120268,2019-03-17 18:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,11,Toluca,Atlas,2,0
120269,2019-03-18 00:06:00+00:00,Estadio TSM Corona,2018,Clausura,11,Santos Laguna,Necaxa,1,2
120270,2019-03-18 02:00:00+00:00,Estadio Leon,2018,Clausura,11,Leon,Veracruz,2,0
120271,2019-03-30 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,12,Monarcas,Leon,2,3
120272,2019-03-30 03:00:00+00:00,Estadio Jalisco,2018,Clausura,12,Atlas,Santos Laguna,1,0
120273,2019-03-30 22:00:00+00:00,Estadio La Corregidora,2018,Clausura,12,Club Queretaro,Club Tijuana,1,0
120275,2019-03-31 01:00:00+00:00,Estadio Azteca,2018,Clausura,12,Club America,Tigres UANL,3,0
120274,2019-03-31 01:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,12,Pachuca,Toluca,3,2
120276,2019-03-31 03:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,12,Monterrey,Cruz Azul,2,2
120277,2019-03-31 03:00:00+00:00,Estadio Victoria,2018,Clausura,12,Necaxa,Veracruz,2,0
120278,2019-03-31 18:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,12,U.N.A.M. - Pumas,Guadalajara Chivas,2,1
120279,2019-03-31 22:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,12,Lobos Buap,Puebla,0,4
120280,2019-04-06 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,13,Veracruz,Atlas,0,1
120281,2019-04-06 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,13,Puebla,Monarcas,1,1
120282,2019-04-06 23:06:00+00:00,Estadio Azteca,2018,Clausura,13,Cruz Azul,Club Queretaro,3,0
120283,2019-04-07 01:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,13,Tigres UANL,U.N.A.M. - Pumas,2,0
120284,2019-04-07 01:00:00+00:00,Estadio Leon,2018,Clausura,13,Leon,Necaxa,2,1
120285,2019-04-07 03:00:00+00:00,Estadio Akron,2018,Clausura,13,Guadalajara Chivas,Lobos Buap,0,1
120286,2019-04-07 03:06:00+00:00,Estadio Caliente,2018,Clausura,13,Club Tijuana,Club America,3,2
120287,2019-04-07 17:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,13,Toluca,Monterrey,5,1
120288,2019-04-07 23:06:00+00:00,Estadio TSM Corona,2018,Clausura,13,Santos Laguna,Pachuca,0,0
120290,2019-04-13 02:00:00+00:00,Estadio Jalisco,2018,Clausura,14,Atlas,Necaxa,1,2
120289,2019-04-13 02:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,14,Puebla,Leon,0,3
120291,2019-04-13 22:00:00+00:00,Estadio La Corregidora,2018,Clausura,14,Club Queretaro,Toluca,0,0
120292,2019-04-14 00:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,14,Pachuca,Veracruz,9,2
120293,2019-04-14 02:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,14,Monarcas,Guadalajara Chivas,1,0
120294,2019-04-14 17:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,14,U.N.A.M. - Pumas,Club Tijuana,1,0
120295,2019-04-14 21:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,14,Lobos Buap,Tigres UANL,0,3
120296,2019-04-14 23:00:00+00:00,Estadio Azteca,2018,Clausura,14,Club America,Cruz Azul,0,0
120297,2019-04-15 01:30:00+00:00,Estadio BBVA Bancomer,2018,Clausura,14,Monterrey,Santos Laguna,4,0
120298,2019-04-20 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,15,Veracruz,Monterrey,0,1
120299,2019-04-20 02:06:00+00:00,Estadio Caliente,2018,Clausura,15,Club Tijuana,Lobos Buap,1,2
120300,2019-04-20 22:00:00+00:00,Estadio Victoria,2018,Clausura,15,Necaxa,Pachuca,2,2
120301,2019-04-20 22:06:00+00:00,Estadio Leon,2018,Clausura,15,Leon,Atlas,5,2
120303,2019-04-21 00:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,15,Tigres UANL,Monarcas,3,3
120302,2019-04-21 00:00:00+00:00,Estadio Azteca,2018,Clausura,15,Cruz Azul,U.N.A.M. - Pumas,2,1
120304,2019-04-21 02:00:00+00:00,Estadio Akron,2018,Clausura,15,Guadalajara Chivas,Puebla,1,3
120305,2019-04-21 17:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,15,Toluca,Club America,3,2
120306,2019-04-21 23:06:00+00:00,Estadio TSM Corona,2018,Clausura,15,Santos Laguna,Club Queretaro,2,1
120307,2019-04-27 00:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,16,Puebla,Tigres UANL,1,1
120308,2019-04-27 02:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,16,Monarcas,Club Tijuana,1,4
120309,2019-04-27 22:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,16,Pachuca,Atlas,1,0
120311,2019-04-28 00:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,16,Monterrey,Necaxa,2,2
120310,2019-04-28 00:00:00+00:00,Estadio Azteca,2018,Clausura,16,Club America,Santos Laguna,1,0
120312,2019-04-28 02:00:00+00:00,Estadio Akron,2018,Clausura,16,Guadalajara Chivas,Leon,2,1
120313,2019-04-28 17:00:00+00:00,Estadio Olimpico Universitario,2018,Clausura,16,U.N.A.M. - Pumas,Toluca,2,2
120314,2019-04-28 21:00:00+00:00,Estadio Universitario BUAP,2018,Clausura,16,Lobos Buap,Cruz Azul,1,4
120315,2019-04-28 23:00:00+00:00,Estadio La Corregidora,2018,Clausura,16,Club Queretaro,Veracruz,2,1
120316,2019-05-04 02:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,17,Veracruz,Club America,0,2
120317,2019-05-04 22:00:00+00:00,Estadio Azteca,2018,Clausura,17,Cruz Azul,Monarcas,1,1
120319,2019-05-05 00:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,17,Tigres UANL,Guadalajara Chivas,2,1
120318,2019-05-05 00:00:00+00:00,Estadio Leon,2018,Clausura,17,Leon,Pachuca,2,1
120320,2019-05-05 02:00:00+00:00,Estadio Victoria,2018,Clausura,17,Necaxa,Club Queretaro,1,0
120321,2019-05-05 02:06:00+00:00,Estadio Caliente,2018,Clausura,17,Club Tijuana,Puebla,4,0
120322,2019-05-05 17:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,17,Toluca,Lobos Buap,4,0
120323,2019-05-05 21:00:00+00:00,Estadio Jalisco,2018,Clausura,17,Atlas,Monterrey,2,0
120324,2019-05-05 23:06:00+00:00,Estadio TSM Corona,2018,Clausura,17,Santos Laguna,U.N.A.M. - Pumas,5,2
125283,2019-05-09 00:00:00+00:00,Estadio Miguel Hidalgo,2018,Clausura,Quarter-finals,Pachuca,Tigres UANL,1,1
125285,2019-05-09 02:06:00+00:00,Estadio Caliente,2018,Clausura,Quarter-finals,Club Tijuana,Leon,1,3
125287,2019-05-10 00:00:00+00:00,Estadio Victoria,2018,Clausura,Quarter-finals,Necaxa,Monterrey,1,0
125289,2019-05-10 02:05:00+00:00,Estadio Azteca,2018,Clausura,Quarter-finals,Club America,Cruz Azul,3,1
125284,2019-05-12 00:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,Quarter-finals,Tigres UANL,Pachuca,1,1
125286,2019-05-12 02:06:00+00:00,Estadio Leon,2018,Clausura,Quarter-finals,Leon,Club Tijuana,2,1
125290,2019-05-12 23:10:00+00:00,Estadio Azteca,2018,Clausura,Quarter-finals,Cruz Azul,Club America,1,0
125288,2019-05-13 01:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,Quarter-finals,Monterrey,Necaxa,1,0
127808,2019-05-16 02:06:00+00:00,Estadio BBVA Bancomer,2018,Clausura,Semi-finals,Monterrey,Tigres UANL,1,0
127805,2019-05-17 01:30:00+00:00,Estadio La Corregidora,2018,Clausura,Semi-finals,Club America,Leon,0,1
127807,2019-05-19 00:00:00+00:00,Estadio Universitario (UANL),2018,Clausura,Semi-finals,Tigres UANL,Monterrey,1,0
127806,2019-05-20 01:06:00+00:00,Estadio Leon,2018,Clausura,Semi-finals,Leon,Club America,0,1
143243,2019-05-24 01:45:00+00:00,Estadio Universitario (UANL),2018,Clausura,Finals,Tigres UANL,Leon,1,0
143244,2019-05-27 01:06:00+00:00,Estadio Leon,2018,Clausura,Finals,Leon,Tigres UANL,0,0
143760,2016-07-16 02:00:00+00:00,Estadio Caliente,2016,Apertura,1,Club Tijuana,Monarcas,2,0
143761,2016-07-16 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,1,Club Queretaro,Veracruz,2,0
143762,2016-07-17 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,1,Monterrey,Puebla,1,1
143763,2016-07-17 00:00:00+00:00,Estadio Jalisco,2016,Apertura,1,Atlas,Toluca,1,1
143764,2016-07-17 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,1,Pachuca,Leon,5,1
143766,2016-07-17 02:00:00+00:00,Estadio Azteca,2016,Apertura,1,Club America,Jaguares de Chiapas,2,0
143765,2016-07-17 02:00:00+00:00,Estadio Victoria,2016,Apertura,1,Necaxa,Cruz Azul,0,0
143767,2016-07-17 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,1,U.N.A.M. - Pumas,Guadalajara Chivas,1,0
143768,2016-07-17 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,1,Santos Laguna,Tigres UANL,0,0
143769,2016-07-23 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,2,Veracruz,Santos Laguna,2,0
143770,2016-07-23 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,2,Jaguares de Chiapas,Pachuca,0,2
143771,2016-07-23 22:00:00+00:00,Estadio Azul,2016,Apertura,2,Cruz Azul,U.N.A.M. - Pumas,0,0
143772,2016-07-24 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,2,Tigres UANL,Atlas,0,0
143773,2016-07-24 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,2,Monarcas,Club Queretaro,2,2
143774,2016-07-24 00:06:00+00:00,Estadio Leon,2016,Apertura,2,Leon,Necaxa,0,0
143775,2016-07-24 02:00:00+00:00,Estadio Akron,2016,Apertura,2,Guadalajara Chivas,Monterrey,1,0
143776,2016-07-24 02:00:00+00:00,Estadio Azteca,2016,Apertura,2,Club America,Toluca,3,1
143777,2016-07-24 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,2,Puebla,Club Tijuana,3,2
143778,2016-07-30 02:00:00+00:00,Estadio Caliente,2016,Apertura,3,Club Tijuana,Guadalajara Chivas,4,0
143779,2016-07-30 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,3,Club Queretaro,Puebla,2,1
143780,2016-07-31 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,3,Monterrey,Cruz Azul,1,1
143781,2016-07-31 00:00:00+00:00,Estadio Jalisco,2016,Apertura,3,Atlas,Veracruz,1,0
143782,2016-07-31 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,3,Pachuca,Necaxa,1,0
143783,2016-07-31 02:00:00+00:00,Estadio Azteca,2016,Apertura,3,Club America,Tigres UANL,0,3
143784,2016-07-31 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,3,U.N.A.M. - Pumas,Leon,1,0
143785,2016-07-31 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,3,Jaguares de Chiapas,Toluca,1,0
143786,2016-07-31 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,3,Santos Laguna,Monarcas,2,4
143787,2016-08-06 22:00:00+00:00,Estadio Azul,2016,Apertura,4,Cruz Azul,Club Tijuana,1,2
143789,2016-08-07 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,4,Tigres UANL,Jaguares de Chiapas,1,0
143788,2016-08-07 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,4,Monarcas,Atlas,3,2
143790,2016-08-07 00:06:00+00:00,Estadio Leon,2016,Apertura,4,Leon,Monterrey,0,3
143793,2016-08-07 02:00:00+00:00,Estadio Akron,2016,Apertura,4,Guadalajara Chivas,Club Queretaro,0,0
143792,2016-08-07 02:00:00+00:00,Estadio Victoria,2016,Apertura,4,Necaxa,U.N.A.M. - Pumas,2,2
143791,2016-08-07 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,4,Veracruz,Club America,2,4
143794,2016-08-07 17:45:00+00:00,Estadio Alberto Chivo Cordoba,2016,Apertura,4,Toluca,Pachuca,2,0
143795,2016-08-07 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,4,Puebla,Santos Laguna,0,0
143796,2016-08-13 02:00:00+00:00,Estadio Caliente,2016,Apertura,5,Club Tijuana,Leon,2,0
143797,2016-08-13 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,5,Club Queretaro,Cruz Azul,0,0
143798,2016-08-14 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,5,Monterrey,Necaxa,2,1
143799,2016-08-14 00:00:00+00:00,Estadio Jalisco,2016,Apertura,5,Atlas,Puebla,3,2
143800,2016-08-14 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,5,Pachuca,U.N.A.M. - Pumas,3,0
143801,2016-08-14 02:00:00+00:00,Estadio Azteca,2016,Apertura,5,Club America,Monarcas,1,1
143802,2016-08-14 17:00:00+00:00,Estadio Alberto Chivo Cordoba,2016,Apertura,5,Toluca,Tigres UANL,0,0
143803,2016-08-14 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,5,Jaguares de Chiapas,Veracruz,1,1
143804,2016-08-14 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,5,Santos Laguna,Guadalajara Chivas,0,1
143805,2016-08-20 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,6,Veracruz,Toluca,2,2
143806,2016-08-20 22:00:00+00:00,Estadio Azul,2016,Apertura,6,Cruz Azul,Santos Laguna,3,1
143807,2016-08-21 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,6,Tigres UANL,Pachuca,4,2
143808,2016-08-21 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,6,Monarcas,Jaguares de Chiapas,3,2
143809,2016-08-21 00:06:00+00:00,Estadio Leon,2016,Apertura,6,Leon,Club Queretaro,2,1
143810,2016-08-21 02:00:00+00:00,Estadio Victoria,2016,Apertura,6,Necaxa,Club Tijuana,1,1
143811,2016-08-21 02:06:00+00:00,Estadio Akron,2016,Apertura,6,Guadalajara Chivas,Atlas,2,2
143812,2016-08-21 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,6,U.N.A.M. - Pumas,Monterrey,5,3
143813,2016-08-21 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,6,Puebla,Club America,2,2
143814,2016-08-27 02:00:00+00:00,Estadio Caliente,2016,Apertura,7,Club Tijuana,U.N.A.M. - Pumas,1,0
143815,2016-08-27 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,7,Club Queretaro,Necaxa,1,2
143817,2016-08-28 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,7,Tigres UANL,Veracruz,1,1
143816,2016-08-28 00:00:00+00:00,Estadio Jalisco,2016,Apertura,7,Atlas,Cruz Azul,1,1
143818,2016-08-28 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,7,Pachuca,Monterrey,1,1
143819,2016-08-28 02:00:00+00:00,Estadio Azteca,2016,Apertura,7,Club America,Guadalajara Chivas,0,3
143820,2016-08-28 17:00:00+00:00,Estadio Alberto Chivo Cordoba,2016,Apertura,7,Toluca,Monarcas,2,2
143821,2016-08-28 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,7,Jaguares de Chiapas,Puebla,0,3
143822,2016-08-28 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,7,Santos Laguna,Leon,1,0
143823,2016-09-10 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,8,Veracruz,Pachuca,1,0
143824,2016-09-10 22:00:00+00:00,Estadio Azul,2016,Apertura,8,Cruz Azul,Club America,3,4
143826,2016-09-11 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,8,Monterrey,Club Tijuana,0,0
143825,2016-09-11 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,8,Monarcas,Tigres UANL,0,2
143827,2016-09-11 00:06:00+00:00,Estadio Leon,2016,Apertura,8,Leon,Atlas,4,1
143828,2016-09-11 02:00:00+00:00,Estadio Victoria,2016,Apertura,8,Necaxa,Santos Laguna,2,1
143829,2016-09-11 02:06:00+00:00,Estadio Akron,2016,Apertura,8,Guadalajara Chivas,Jaguares de Chiapas,2,0
143830,2016-09-11 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,8,U.N.A.M. - Pumas,Club Queretaro,4,1
143831,2016-09-11 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,8,Puebla,Toluca,0,2
143832,2016-09-17 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,9,Veracruz,Monarcas,1,3
143833,2016-09-17 21:00:00+00:00,Estadio Nemesio Diez,2016,Apertura,9,Toluca,Guadalajara Chivas,2,1
143834,2016-09-17 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,9,Club Queretaro,Monterrey,1,0
143835,2016-09-18 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,9,Tigres UANL,Puebla,2,1
143836,2016-09-18 00:00:00+00:00,Estadio Jalisco,2016,Apertura,9,Atlas,Necaxa,0,0
143837,2016-09-18 00:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,9,Jaguares de Chiapas,Cruz Azul,0,3
143838,2016-09-18 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,9,Pachuca,Club Tijuana,2,2
143839,2016-09-18 02:00:00+00:00,Estadio Azteca,2016,Apertura,9,Club America,Leon,0,2
143840,2016-09-18 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,9,Santos Laguna,U.N.A.M. - Pumas,3,1
143843,2016-09-21 00:00:00+00:00,Estadio Akron,2016,Apertura,10,Guadalajara Chivas,Tigres UANL,0,1
143841,2016-09-21 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,10,Monarcas,Pachuca,1,5
143842,2016-09-21 00:00:00+00:00,Estadio Azul,2016,Apertura,10,Cruz Azul,Toluca,0,1
143844,2016-09-21 01:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,10,Puebla,Veracruz,3,2
143845,2016-09-21 02:00:00+00:00,Estadio Victoria,2016,Apertura,10,Necaxa,Club America,1,1
143846,2016-09-22 00:30:00+00:00,Estadio Leon,2016,Apertura,10,Leon,Jaguares de Chiapas,0,0
143847,2016-09-22 02:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,10,U.N.A.M. - Pumas,Atlas,2,0
143848,2016-09-22 02:30:00+00:00,Estadio BBVA Bancomer,2016,Apertura,10,Monterrey,Santos Laguna,5,2
143849,2016-09-22 03:00:00+00:00,Estadio Caliente,2016,Apertura,10,Club Tijuana,Club Queretaro,2,1
143850,2016-09-24 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,11,Veracruz,Guadalajara Chivas,0,1
143851,2016-09-24 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,11,Jaguares de Chiapas,Necaxa,2,2
143852,2016-09-25 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,11,Tigres UANL,Cruz Azul,0,0
143854,2016-09-25 00:00:00+00:00,Estadio Jalisco,2016,Apertura,11,Atlas,Monterrey,3,1
143853,2016-09-25 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,11,Monarcas,Puebla,2,3
143855,2016-09-25 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,11,Pachuca,Club Queretaro,2,0
143856,2016-09-25 02:00:00+00:00,Estadio Azteca,2016,Apertura,11,Club America,U.N.A.M. - Pumas,2,1
143857,2016-09-25 17:00:00+00:00,Estadio Nemesio Diez,2016,Apertura,11,Toluca,Leon,1,1
143858,2016-09-25 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,11,Santos Laguna,Club Tijuana,1,2
143859,2016-10-01 02:00:00+00:00,Estadio Caliente,2016,Apertura,12,Club Tijuana,Atlas,1,0
143860,2016-10-01 22:00:00+00:00,Estadio La Corregidora,2016,Apertura,12,Club Queretaro,Santos Laguna,1,1
143861,2016-10-01 22:00:00+00:00,Estadio Azul,2016,Apertura,12,Cruz Azul,Veracruz,5,3
143862,2016-10-02 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,12,Monterrey,Club America,1,1
143863,2016-10-02 00:06:00+00:00,Estadio Leon,2016,Apertura,12,Leon,Tigres UANL,3,2
143864,2016-10-02 02:00:00+00:00,Estadio Victoria,2016,Apertura,12,Necaxa,Toluca,3,1
143865,2016-10-02 02:06:00+00:00,Estadio Akron,2016,Apertura,12,Guadalajara Chivas,Monarcas,2,1
143866,2016-10-02 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,12,U.N.A.M. - Pumas,Jaguares de Chiapas,1,0
143867,2016-10-02 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,12,Puebla,Pachuca,1,1
143868,2016-10-15 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,13,Veracruz,Leon,2,3
143869,2016-10-15 22:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,13,Jaguares de Chiapas,Monterrey,1,4
143870,2016-10-16 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,13,Tigres UANL,Necaxa,0,2
143871,2016-10-16 00:00:00+00:00,Estadio Jalisco,2016,Apertura,13,Atlas,Club Queretaro,2,1
143872,2016-10-16 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,13,Monarcas,Cruz Azul,1,1
143873,2016-10-16 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,13,Pachuca,Santos Laguna,3,0
143874,2016-10-16 02:00:00+00:00,Estadio Azteca,2016,Apertura,13,Club America,Club Tijuana,1,0
143875,2016-10-16 17:00:00+00:00,Estadio Nemesio Diez,2016,Apertura,13,Toluca,U.N.A.M. - Pumas,2,1
143876,2016-10-16 23:00:00+00:00,Estadio Cuauhtemoc,2016,Apertura,13,Puebla,Guadalajara Chivas,0,2
143877,2016-10-22 02:00:00+00:00,Estadio Caliente,2016,Apertura,14,Club Tijuana,Jaguares de Chiapas,2,0
143878,2016-10-22 22:00:00+00:00,Estadio Azul,2016,Apertura,14,Cruz Azul,Puebla,1,2
143880,2016-10-23 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,14,Monterrey,Toluca,1,1
143879,2016-10-23 00:00:00+00:00,Estadio La Corregidora,2016,Apertura,14,Club Queretaro,Club America,1,1
143882,2016-10-23 02:00:00+00:00,Estadio Victoria,2016,Apertura,14,Necaxa,Veracruz,3,2
143881,2016-10-23 02:00:00+00:00,Estadio Leon,2016,Apertura,14,Leon,Monarcas,3,1
143883,2016-10-23 17:00:00+00:00,Estadio Olimpico Universitario,2016,Apertura,14,U.N.A.M. - Pumas,Tigres UANL,1,3
143884,2016-10-23 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,14,Santos Laguna,Atlas,2,2
143885,2016-10-24 01:00:00+00:00,Estadio Akron,2016,Apertura,14,Guadalajara Chivas,Pachuca,1,2
143886,2016-10-29 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,15,Veracruz,U.N.A.M. - Pumas,1,4
143887,2016-10-29 23:00:00+00:00,Estadio Victor Manuel Reyna,2016,Apertura,15,Jaguares de Chiapas,Club Queretaro,1,2
143888,2016-10-30 01:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,15,Tigres UANL,Monterrey,1,1
143889,2016-10-30 01:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2016,Apertura,15,Monarcas,Necaxa,2,1
143890,2016-10-30 01:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,15,Pachuca,Atlas,3,2
